stem_hi1.aif,stem_hi2.aif,stem_mid.aif,stem_low1.aif,stem_low2.aif
0.019,0.435,0.416,0.000,0.480
0.012,0.394,0.422,0.000,0.459
0.010,0.400,0.411,0.000,0.453
0.010,0.378,0.379,0.000,0.436
0.010,0.389,0.404,0.000,0.420
0.024,0.358,0.391,0.000,0.409
0.026,0.366,0.362,0.000,0.380
0.017,0.349,0.361,0.000,0.260
0.008,0.344,0.339,0.000,0.145
0.004,0.325,0.344,0.000,0.084
0.003,0.320,0.355,0.000,0.051
0.002,0.321,0.326,0.000,0.031
0.001,0.306,0.334,0.000,0.017
0.001,0.297,0.339,0.000,0.010
0.001,0.280,0.311,0.000,0.007
0.000,0.274,0.330,0.001,0.006
0.005,0.264,0.335,0.423,0.005
0.022,0.394,0.296,0.837,0.005
0.015,0.454,0.306,0.711,0.004
0.004,0.383,0.308,0.649,0.003
0.001,0.295,0.275,0.560,0.003
0.000,0.258,0.292,0.505,0.003
0.000,0.246,0.297,0.456,0.002
0.000,0.256,0.281,0.362,0.002
0.000,0.232,0.314,0.270,0.002
0.000,0.258,0.314,0.176,0.002
0.000,0.241,0.290,0.074,0.002
0.050,0.249,0.306,0.023,0.022
0.103,0.225,0.291,0.015,0.035
0.077,0.241,0.277,0.015,0.178
0.051,0.230,0.299,0.015,0.333
0.033,0.249,0.291,0.012,0.791
0.018,0.221,0.272,0.008,0.919
0.009,0.217,0.282,0.003,0.753
0.006,0.198,0.271,0.001,0.705
0.005,0.199,0.273,0.000,0.735
0.004,0.188,0.277,0.000,0.750
0.003,0.194,0.250,0.000,0.654
0.004,0.188,0.251,0.000,0.615
0.022,0.188,0.262,0.000,0.666
0.021,0.389,0.242,0.000,0.776
0.008,0.605,0.232,0.000,0.502
0.002,0.509,0.232,0.000,0.330
0.002,0.406,0.203,0.000,0.232
0.001,0.399,0.201,0.000,0.259
0.001,0.353,0.218,0.000,0.237
0.001,0.329,0.204,0.000,0.170
0.001,0.331,0.208,0.000,0.151
0.002,0.311,0.212,0.000,0.126
0.011,0.296,0.194,0.199,0.111
0.025,0.293,0.217,0.798,0.177
0.019,0.270,0.212,0.752,0.232
0.010,0.255,0.194,0.635,0.697
0.005,0.229,0.216,0.590,0.749
0.003,0.223,0.221,0.513,0.794
0.002,0.213,0.209,0.447,0.812
0.001,0.222,0.242,0.406,0.604
0.001,0.217,0.239,0.287,0.693
0.001,0.220,0.239,0.210,0.706
0.001,0.211,0.273,0.102,0.570
0.001,0.219,0.314,0.036,0.698
0.017,0.201,0.317,0.015,0.661
0.022,0.202,0.278,0.016,0.563
0.009,0.196,0.251,0.016,0.687
0.002,0.274,0.238,0.014,0.616
0.001,0.296,0.244,0.009,0.568
0.000,0.243,0.215,0.005,0.675
0.000,0.253,0.208,0.001,0.576
0.000,0.215,0.221,0.000,0.578
0.000,0.203,0.206,0.000,0.654
0.000,0.199,0.208,0.000,0.543
0.005,0.190,0.210,0.087,0.591
0.023,0.202,0.193,0.700,0.631
0.019,0.200,0.186,0.774,0.520
0.011,0.177,0.194,0.626,0.598
0.004,0.201,0.180,0.600,0.603
0.002,0.186,0.209,0.521,0.507
0.001,0.172,0.215,0.478,0.601
0.001,0.153,0.208,0.428,0.573
0.001,0.157,0.241,0.303,0.504
0.000,0.149,0.281,0.236,0.598
0.000,0.156,0.302,0.127,0.544
0.000,0.150,0.339,0.048,0.507
0.012,0.146,0.344,0.015,0.536
0.023,0.179,0.329,0.016,0.332
0.011,0.577,0.336,0.016,0.483
0.002,0.575,0.318,0.014,0.786
0.000,0.430,0.297,0.010,0.698
0.000,0.319,0.286,0.006,0.607
0.000,0.338,0.273,0.002,0.579
0.000,0.294,0.265,0.000,0.551
0.000,0.300,0.270,0.000,0.540
0.000,0.268,0.235,0.000,0.534
0.008,0.289,0.209,0.000,0.518
0.176,0.262,0.201,0.000,0.510
0.188,0.272,0.181,0.000,0.507
0.107,0.259,0.173,0.000,0.497
0.064,0.262,0.208,0.000,0.489
0.043,0.247,0.177,0.000,0.486
0.029,0.249,0.174,0.000,0.480
0.020,0.239,0.177,0.000,0.470
0.014,0.229,0.165,0.000,0.469
0.012,0.243,0.173,0.000,0.466
0.009,0.215,0.170,0.000,0.456
0.007,0.233,0.157,0.000,0.453
0.012,0.204,0.173,0.000,0.451
0.026,0.264,0.171,0.000,0.444
0.016,0.324,0.150,0.000,0.437
0.006,0.340,0.155,0.000,0.436
0.002,0.276,0.164,0.000,0.432
0.002,0.259,0.151,0.000,0.422
0.001,0.220,0.155,0.000,0.421
0.001,0.225,0.161,0.000,0.417
0.001,0.200,0.148,0.000,0.407
0.001,0.208,0.158,0.000,0.403
0.001,0.194,0.166,0.000,0.399
0.046,0.193,0.156,0.000,0.390
0.073,0.184,0.214,0.000,0.378
0.058,0.254,0.386,0.000,0.313
0.039,0.286,0.647,0.000,0.249
0.024,0.254,0.758,0.000,0.235
0.011,0.210,0.572,0.000,0.263
0.006,0.191,0.549,0.000,0.242
0.004,0.189,0.595,0.000,0.228
0.002,0.179,0.906,0.000,0.219
0.001,0.182,0.802,0.000,0.213
0.001,0.161,0.671,0.000,0.208
0.016,0.160,0.610,0.000,0.205
0.105,0.167,0.520,0.000,0.201
0.076,0.566,0.497,0.000,0.197
0.044,0.614,0.449,0.000,0.194
0.029,0.487,0.414,0.000,0.191
0.016,0.405,0.390,0.000,0.187
0.009,0.385,0.344,0.000,0.184
0.005,0.348,0.392,0.000,0.182
0.002,0.340,0.397,0.000,0.178
0.001,0.325,0.394,0.000,0.176
0.001,0.311,0.342,0.000,0.173
0.046,0.304,0.344,0.271,0.173
0.121,0.322,0.458,0.827,0.123
0.091,0.352,0.403,0.738,0.137
0.060,0.283,0.384,0.643,0.175
0.039,0.245,0.348,0.578,0.595
0.022,0.237,0.414,0.512,0.881
0.011,0.228,0.481,0.446,0.841
0.008,0.220,0.466,0.389,0.760
0.007,0.222,0.460,0.280,0.704
0.006,0.214,0.454,0.198,0.680
0.006,0.214,0.489,0.091,0.674
0.006,0.239,0.442,0.031,0.669
0.022,0.344,0.421,0.011,0.664
0.022,0.329,0.388,0.007,0.662
0.009,0.270,0.408,0.003,0.660
0.003,0.237,0.396,0.001,0.658
0.003,0.220,0.401,0.000,0.655
0.002,0.213,0.374,0.000,0.652
0.002,0.200,0.371,0.000,0.649
0.002,0.189,0.362,0.000,0.646
0.002,0.180,0.363,0.000,0.642
0.002,0.189,0.358,0.000,0.640
0.009,0.480,0.344,0.000,0.637
0.025,0.701,0.345,0.000,0.634
0.022,0.582,0.333,0.000,0.630
0.014,0.517,0.332,0.000,0.626
0.007,0.492,0.326,0.000,0.622
0.004,0.480,0.308,0.000,0.617
0.003,0.477,0.298,0.000,0.612
0.002,0.455,0.292,0.000,0.606
0.001,0.426,0.294,0.000,0.600
0.001,0.406,0.277,0.000,0.593
0.001,0.396,0.267,0.000,0.586
0.001,0.387,0.278,0.000,0.578
0.082,0.442,0.429,0.000,0.570
0.165,0.805,0.515,0.000,0.566
0.079,0.762,0.509,0.000,0.507
0.037,0.619,0.491,0.000,0.503
0.027,0.595,0.450,0.000,0.504
0.022,0.605,0.454,0.000,0.429
0.017,0.583,0.466,0.000,0.396
0.011,0.564,0.446,0.000,0.390
0.010,0.532,0.442,0.000,0.367
0.008,0.504,0.387,0.000,0.358
0.010,0.490,0.434,0.000,0.346
0.027,0.487,0.508,0.000,0.336
0.025,0.479,0.486,0.000,0.330
0.017,0.463,0.494,0.000,0.319
0.008,0.442,0.480,0.000,0.251
0.004,0.431,0.491,0.000,0.155
0.003,0.410,0.513,0.000,0.089
0.002,0.400,0.449,0.000,0.056
0.001,0.385,0.447,0.000,0.035
0.001,0.381,0.442,0.000,0.024
0.001,0.376,0.406,0.000,0.016
0.000,0.363,0.399,0.000,0.010
0.009,0.353,0.378,0.000,0.007
0.023,0.522,0.366,0.000,0.009
0.012,0.589,0.359,0.000,0.039
0.003,0.483,0.377,0.000,0.036
0.001,0.439,0.387,0.000,0.034
0.000,0.405,0.371,0.000,0.037
0.000,0.388,0.349,0.000,0.030
0.000,0.363,0.374,0.000,0.026
0.000,0.351,0.343,0.000,0.026
0.000,0.350,0.365,0.000,0.025
0.002,0.340,0.337,0.000,0.028
0.064,0.320,0.394,0.000,0.023
0.091,0.304,0.404,0.000,0.021
0.070,0.370,0.388,0.000,0.017
0.044,0.397,0.342,0.000,0.017
0.027,0.354,0.344,0.000,0.019
0.014,0.325,0.359,0.000,0.015
0.007,0.314,0.341,0.000,0.017
0.005,0.302,0.304,0.000,0.016
0.004,0.285,0.327,0.000,0.018
0.003,0.278,0.322,0.000,0.021
0.003,0.265,0.325,0.000,0.017
0.007,0.259,0.309,0.000,0.018
0.025,0.256,0.269,0.000,0.334
0.017,0.486,0.256,0.000,0.340
0.005,0.567,0.204,0.000,0.211
0.002,0.473,0.218,0.000,0.133
0.001,0.377,0.220,0.000,0.080
0.001,0.361,0.223,0.000,0.040
0.001,0.349,0.205,0.000,0.022
0.001,0.330,0.202,0.000,0.018
0.001,0.320,0.219,0.000,0.022
0.001,0.311,0.214,0.000,0.028
0.015,0.308,0.211,0.405,0.023
0.025,0.297,0.195,0.895,0.071
0.020,0.273,0.224,0.732,0.152
0.010,0.264,0.212,0.649,0.397
0.005,0.256,0.196,0.565,0.788
0.003,0.248,0.206,0.510,0.826
0.002,0.246,0.204,0.453,0.769
0.001,0.244,0.216,0.373,0.726
0.001,0.245,0.182,0.273,0.688
0.001,0.250,0.203,0.186,0.678
0.001,0.254,0.219,0.081,0.673
0.002,0.252,0.196,0.026,0.668
0.021,0.239,0.188,0.015,0.662
0.018,0.270,0.195,0.016,0.656
0.006,0.371,0.209,0.015,0.649
0.001,0.324,0.194,0.012,0.643
0.000,0.296,0.187,0.008,0.636
0.000,0.281,0.183,0.004,0.628
0.000,0.265,0.210,0.001,0.621
0.000,0.259,0.187,0.000,0.612
0.000,0.249,0.178,0.000,0.603
0.000,0.246,0.204,0.000,0.594
0.017,0.239,0.186,0.244,0.586
0.048,0.231,0.189,0.874,0.576
0.043,0.207,0.166,0.762,0.566
0.030,0.224,0.188,0.634,0.556
0.017,0.238,0.195,0.591,0.545
0.009,0.228,0.184,0.512,0.535
0.004,0.188,0.182,0.446,0.526
0.002,0.179,0.203,0.405,0.519
0.002,0.173,0.186,0.285,0.512
0.001,0.178,0.176,0.210,0.506
0.001,0.178,0.182,0.100,0.500
0.001,0.166,0.183,0.036,0.493
0.017,0.171,0.195,0.014,0.425
0.022,0.316,0.174,0.016,0.388
0.008,0.695,0.168,0.016,0.619
0.002,0.558,0.201,0.013,0.716
0.000,0.399,0.187,0.009,0.638
0.000,0.381,0.180,0.005,0.600
0.000,0.351,0.173,0.001,0.566
0.000,0.339,0.212,0.000,0.550
0.000,0.324,0.215,0.000,0.537
0.000,0.295,0.211,0.000,0.527
0.048,0.296,0.277,0.000,0.519
0.195,0.279,0.383,0.000,0.384
0.116,0.270,0.442,0.000,0.320
0.071,0.268,0.470,0.000,0.248
0.046,0.249,0.483,0.000,0.136
0.030,0.236,0.473,0.000,0.077
0.021,0.232,0.469,0.000,0.049
0.016,0.228,0.443,0.000,0.034
0.013,0.220,0.447,0.000,0.027
0.011,0.220,0.450,0.000,0.020
0.010,0.204,0.414,0.000,0.013
0.008,0.200,0.390,0.000,0.011
0.019,0.204,0.490,0.000,0.008
0.029,0.283,0.456,0.000,0.006
0.016,0.305,0.421,0.000,0.004
0.007,0.252,0.387,0.000,0.003
0.005,0.233,0.407,0.000,0.003
0.005,0.205,0.411,0.000,0.002
0.005,0.184,0.383,0.000,0.002
0.004,0.172,0.358,0.000,0.002
0.004,0.165,0.363,0.000,0.002
0.004,0.165,0.359,0.000,0.002
0.005,0.165,0.332,0.000,0.002
0.024,0.157,0.331,0.000,0.009
0.025,0.182,0.378,0.000,0.010
0.019,0.266,0.415,0.000,0.012
0.010,0.247,0.402,0.000,0.019
0.005,0.208,0.434,0.000,0.016
0.004,0.189,0.386,0.000,0.010
0.003,0.174,0.353,0.000,0.008
0.002,0.169,0.363,0.000,0.011
0.002,0.162,0.347,0.000,0.008
0.001,0.153,0.330,0.000,0.007
0.001,0.145,0.289,0.002,0.007
0.032,0.147,0.228,0.157,0.008
0.097,0.216,0.221,0.224,0.199
0.058,0.489,0.230,0.106,0.319
0.035,0.432,0.219,0.036,0.184
0.023,0.344,0.212,0.011,0.094
0.013,0.285,0.226,0.003,0.049
0.007,0.268,0.233,0.001,0.026
0.004,0.237,0.231,0.000,0.016
0.002,0.228,0.223,0.000,0.017
0.001,0.222,0.216,0.000,0.015
0.002,0.222,0.255,0.001,0.015
0.052,0.206,0.248,0.432,0.014
0.086,0.249,0.248,0.842,0.157
0.068,0.300,0.263,0.704,0.301
0.044,0.259,0.263,0.648,0.788
0.027,0.218,0.246,0.557,0.873
0.014,0.215,0.206,0.504,0.763
0.007,0.204,0.174,0.455,0.801
0.005,0.215,0.171,0.360,0.767
0.004,0.203,0.187,0.268,0.676
0.003,0.214,0.186,0.174,0.598
0.002,0.203,0.176,0.072,0.637
0.005,0.257,0.165,0.022,0.689
0.023,0.383,0.181,0.015,0.650
0.018,0.450,0.193,0.015,0.563
0.006,0.390,0.192,0.015,0.563
0.002,0.346,0.183,0.012,0.621
0.001,0.319,0.171,0.008,0.623
0.001,0.302,0.111,0.003,0.541
0.001,0.302,0.121,0.001,0.513
0.001,0.272,0.110,0.000,0.561
0.001,0.250,0.107,0.000,0.589
0.001,0.246,0.110,0.000,0.537
0.013,0.334,0.152,0.000,0.485
0.025,0.394,0.189,0.000,0.511
0.020,0.466,0.161,0.000,0.550
0.011,0.419,0.148,0.000,0.530
0.005,0.333,0.126,0.000,0.465
0.003,0.315,0.176,0.000,0.466
0.002,0.308,0.213,0.000,0.510
0.001,0.289,0.216,0.000,0.514
0.001,0.290,0.191,0.000,0.453
0.001,0.268,0.170,0.000,0.434
0.001,0.271,0.240,0.000,0.470
0.002,0.255,0.364,0.000,0.489
0.127,0.308,0.400,0.000,0.451
0.159,0.648,0.564,0.000,0.365
0.071,0.697,0.771,0.000,0.347
0.037,0.547,0.880,0.000,0.773
0.028,0.515,0.810,0.000,0.868
0.023,0.502,0.762,0.000,0.715
0.017,0.486,0.732,0.000,0.648
0.012,0.474,0.659,0.000,0.614
0.010,0.459,0.645,0.000,0.584
0.008,0.460,0.659,0.000,0.580
0.013,0.443,0.637,0.000,0.554
0.028,0.430,0.658,0.000,0.538
0.023,0.396,0.656,0.000,0.490
0.014,0.401,0.597,0.000,0.321
0.007,0.383,0.620,0.000,0.170
0.004,0.388,0.625,0.000,0.087
0.003,0.365,0.568,0.000,0.045
0.002,0.368,0.585,0.000,0.040
0.001,0.337,0.610,0.000,0.030
0.001,0.343,0.606,0.000,0.017
0.001,0.323,0.640,0.000,0.014
0.000,0.334,0.655,0.090,0.013
0.014,0.320,0.652,0.717,0.011
0.022,0.496,0.659,0.767,0.009
0.009,0.468,0.609,0.620,0.008
0.002,0.416,0.613,0.598,0.007
0.000,0.391,0.644,0.519,0.007
0.000,0.394,0.600,0.478,0.006
0.000,0.378,0.575,0.428,0.006
0.000,0.376,0.588,0.300,0.005
0.000,0.374,0.574,0.235,0.005
0.000,0.373,0.558,0.124,0.004
0.009,0.358,0.546,0.046,0.005
0.093,0.364,0.530,0.014,0.016
0.097,0.362,0.478,0.016,0.020
0.070,0.467,0.459,0.016,0.021
0.043,0.485,0.476,0.014,0.020
0.026,0.425,0.456,0.010,0.018
0.013,0.386,0.471,0.005,0.018
0.008,0.346,0.459,0.001,0.016
0.006,0.333,0.409,0.000,0.016
0.005,0.309,0.435,0.000,0.017
0.004,0.315,0.429,0.000,0.017
0.003,0.293,0.377,0.000,0.020
0.012,0.293,0.397,0.000,0.018
0.026,0.284,0.407,0.000,0.046
0.014,0.467,0.393,0.000,0.355
0.004,0.563,0.421,0.000,0.254
0.002,0.529,0.398,0.000,0.130
0.002,0.448,0.392,0.000,0.069
0.001,0.420,0.379,0.000,0.043
0.001,0.398,0.318,0.000,0.026
0.001,0.394,0.330,0.000,0.015
0.002,0.378,0.323,0.000,0.016
0.003,0.366,0.298,0.006,0.015
0.021,0.367,0.319,0.517,0.062
0.024,0.345,0.315,0.837,0.185
0.018,0.321,0.296,0.681,0.460
0.008,0.309,0.314,0.642,0.747
0.004,0.303,0.295,0.555,0.845
0.003,0.310,0.279,0.496,0.775
0.002,0.313,0.296,0.452,0.623
0.001,0.304,0.275,0.345,0.595
0.001,0.299,0.270,0.262,0.654
0.001,0.298,0.280,0.162,0.662
0.001,0.306,0.250,0.065,0.578
0.005,0.296,0.244,0.019,0.540
0.023,0.321,0.272,0.016,0.586
0.015,0.359,0.262,0.015,0.614
0.004,0.388,0.257,0.015,0.562
0.001,0.447,0.259,0.011,0.504
0.000,0.396,0.243,0.007,0.524
0.000,0.360,0.251,0.003,0.566
0.000,0.353,0.253,0.000,0.550
0.000,0.336,0.243,0.000,0.482
0.000,0.314,0.250,0.000,0.478
0.000,0.304,0.245,0.000,0.523
0.014,0.293,0.221,0.354,0.534
0.024,0.287,0.250,0.853,0.475
0.019,0.270,0.250,0.726,0.450
0.009,0.270,0.220,0.651,0.484
0.004,0.266,0.232,0.564,0.509
0.002,0.258,0.244,0.508,0.475
0.002,0.241,0.229,0.451,0.431
0.001,0.236,0.233,0.371,0.446
0.001,0.233,0.231,0.271,0.480
0.000,0.237,0.223,0.185,0.471
0.000,0.242,0.243,0.079,0.417
0.002,0.245,0.230,0.025,0.417
0.021,0.229,0.224,0.015,0.458
0.018,0.551,0.235,0.016,0.315
0.006,0.824,0.230,0.015,0.693
0.001,0.531,0.242,0.012,0.720
0.000,0.472,0.237,0.008,0.626
0.000,0.456,0.216,0.003,0.662
0.000,0.404,0.213,0.001,0.676
0.000,0.399,0.234,0.000,0.606
0.000,0.368,0.225,0.000,0.524
0.000,0.376,0.217,0.000,0.548
0.109,0.345,0.229,0.000,0.601
0.238,0.359,0.215,0.000,0.560
0.112,0.330,0.190,0.000,0.391
0.064,0.344,0.222,0.000,0.318
0.043,0.309,0.177,0.000,0.303
0.032,0.334,0.174,0.000,0.227
0.024,0.297,0.186,0.000,0.173
0.019,0.319,0.166,0.000,0.155
0.016,0.291,0.173,0.000,0.115
0.013,0.301,0.176,0.000,0.085
0.011,0.272,0.176,0.000,0.075
0.010,0.293,0.171,0.000,0.067
0.026,0.282,0.165,0.000,0.058
0.028,0.358,0.156,0.000,0.058
0.014,0.447,0.169,0.000,0.059
0.007,0.419,0.163,0.000,0.050
0.006,0.343,0.149,0.000,0.060
0.006,0.307,0.164,0.000,0.058
0.005,0.300,0.167,0.000,0.047
0.005,0.292,0.157,0.000,0.034
0.005,0.289,0.184,0.000,0.029
0.005,0.280,0.154,0.000,0.034
0.009,0.267,0.156,0.000,0.035
0.027,0.245,0.179,0.000,0.023
0.024,0.280,0.179,0.000,0.024
0.017,0.342,0.159,0.000,0.025
0.009,0.333,0.140,0.000,0.022
0.005,0.259,0.120,0.000,0.020
0.004,0.257,0.149,0.000,0.019
0.003,0.237,0.174,0.000,0.022
0.002,0.244,0.168,0.000,0.018
0.002,0.223,0.160,0.000,0.021
0.002,0.231,0.150,0.000,0.024
0.001,0.210,0.132,0.000,0.015
0.055,0.230,0.138,0.000,0.079
0.095,0.294,0.185,0.000,0.407
0.052,0.411,0.206,0.000,0.296
0.032,0.364,0.199,0.000,0.187
0.020,0.352,0.217,0.000,0.108
0.012,0.346,0.176,0.000,0.058
0.006,0.326,0.177,0.000,0.034
0.004,0.310,0.208,0.000,0.019
0.002,0.287,0.236,0.000,0.020
0.001,0.282,0.263,0.000,0.024
0.006,0.272,0.291,0.031,0.027
0.102,0.287,0.225,0.669,0.042
0.119,0.304,0.268,0.844,0.090
0.083,0.285,0.400,0.653,0.219
0.051,0.229,0.381,0.625,0.561
0.031,0.209,0.372,0.545,0.668
0.017,0.207,0.754,0.494,0.625
0.010,0.204,0.713,0.444,0.584
0.008,0.202,0.531,0.329,0.550
0.007,0.205,0.517,0.254,0.538
0.006,0.204,0.519,0.148,0.532
0.007,0.201,0.527,0.058,0.526
0.013,0.252,0.540,0.015,0.519
0.027,0.287,0.516,0.009,0.512
0.016,0.251,0.608,0.005,0.504
0.006,0.214,0.566,0.002,0.495
0.003,0.201,0.512,0.001,0.487
0.003,0.196,0.488,0.000,0.477
0.002,0.204,0.492,0.000,0.468
0.002,0.199,0.523,0.000,0.458
0.002,0.181,0.487,0.000,0.448
0.002,0.175,0.470,0.000,0.438
0.002,0.211,0.453,0.000,0.429
0.018,0.430,0.447,0.000,0.420
0.025,0.444,0.474,0.000,0.412
0.018,0.398,0.509,0.000,0.405
0.009,0.364,0.506,0.000,0.399
0.005,0.355,0.483,0.000,0.393
0.003,0.332,0.461,0.000,0.389
0.002,0.314,0.477,0.000,0.384
0.002,0.296,0.469,0.000,0.380
0.001,0.282,0.473,0.000,0.376
0.001,0.290,0.429,0.000,0.372
0.001,0.293,0.400,0.000,0.367
0.012,0.283,0.393,0.000,0.363
0.160,0.490,0.496,0.000,0.357
0.132,0.827,0.571,0.000,0.331
0.058,0.629,0.590,0.000,0.251
0.035,0.539,0.575,0.000,0.456
0.027,0.546,0.470,0.000,0.489
0.021,0.532,0.490,0.000,0.434
0.015,0.499,0.473,0.000,0.402
0.011,0.488,0.481,0.000,0.371
0.010,0.459,0.438,0.000,0.359
0.008,0.438,0.430,0.000,0.344
0.018,0.425,0.472,0.000,0.334
0.029,0.415,0.422,0.000,0.325
0.021,0.402,0.432,0.000,0.321
0.011,0.397,0.421,0.000,0.304
0.006,0.384,0.498,0.000,0.182
0.004,0.375,0.479,0.000,0.095
0.002,0.361,0.493,0.000,0.041
0.002,0.349,0.486,0.000,0.016
0.001,0.344,0.475,0.000,0.007
0.001,0.331,0.434,0.000,0.004
0.001,0.323,0.473,0.000,0.004
0.001,0.317,0.463,0.253,0.003
0.019,0.363,0.497,0.890,0.002
0.020,0.541,0.502,0.750,0.002
0.007,0.528,0.526,0.630,0.002
0.001,0.436,0.516,0.588,0.002
0.000,0.370,0.469,0.510,0.002
0.000,0.331,0.408,0.444,0.002
0.000,0.309,0.418,0.404,0.001
0.000,0.304,0.446,0.282,0.002
0.000,0.313,0.435,0.208,0.002
0.000,0.325,0.414,0.097,0.002
0.020,0.297,0.389,0.034,0.006
0.081,0.291,0.428,0.011,0.014
0.071,0.309,0.407,0.008,0.131
0.053,0.395,0.367,0.003,0.343
0.033,0.368,0.383,0.001,0.225
0.018,0.327,0.411,0.000,0.124
0.008,0.304,0.404,0.000,0.060
0.005,0.287,0.408,0.000,0.034
0.004,0.274,0.380,0.000,0.020
0.003,0.265,0.413,0.000,0.014
0.002,0.256,0.366,0.000,0.019
0.001,0.246,0.393,0.000,0.022
0.015,0.241,0.380,0.000,0.022
0.023,0.283,0.353,0.000,0.051
0.010,0.507,0.358,0.000,0.270
0.002,0.458,0.363,0.000,0.228
0.001,0.381,0.362,0.000,0.139
0.001,0.334,0.362,0.000,0.094
0.000,0.305,0.308,0.000,0.072
0.000,0.291,0.335,0.000,0.044
0.000,0.281,0.310,0.000,0.023
0.000,0.274,0.293,0.000,0.020
0.004,0.277,0.254,0.067,0.020
0.023,0.271,0.232,0.743,0.014
0.021,0.253,0.262,0.816,0.002
0.014,0.238,0.251,0.630,0.001
0.006,0.233,0.252,0.612,0.001
0.003,0.229,0.237,0.532,0.001
0.002,0.227,0.277,0.489,0.001
0.001,0.226,0.235,0.433,0.001
0.001,0.225,0.228,0.312,0.001
0.001,0.225,0.254,0.245,0.000
0.000,0.226,0.233,0.135,0.000
0.000,0.227,0.250,0.051,0.000
0.010,0.220,0.214,0.015,0.001
0.024,0.222,0.228,0.016,0.000
0.012,0.321,0.240,0.015,0.001
0.003,0.334,0.228,0.015,0.001
0.001,0.284,0.209,0.010,0.001
0.000,0.262,0.233,0.006,0.000
0.000,0.250,0.229,0.002,0.000
0.000,0.235,0.209,0.000,0.000
0.000,0.238,0.216,0.000,0.000
0.000,0.224,0.193,0.000,0.000
0.001,0.215,0.238,0.009,0.000
0.019,0.206,0.222,0.594,0.003
0.022,0.194,0.205,0.880,0.054
0.016,0.181,0.223,0.683,0.094
0.007,0.197,0.208,0.642,0.430
0.003,0.186,0.192,0.553,0.708
0.002,0.176,0.192,0.495,0.578
0.001,0.164,0.201,0.451,0.496
0.001,0.159,0.208,0.343,0.445
0.000,0.153,0.182,0.261,0.416
0.000,0.161,0.184,0.160,0.393
0.000,0.163,0.204,0.064,0.375
0.005,0.165,0.187,0.018,0.360
0.022,0.176,0.176,0.016,0.326
0.014,0.642,0.183,0.015,0.250
0.003,0.784,0.202,0.015,0.303
0.001,0.523,0.188,0.011,0.221
0.000,0.452,0.179,0.007,0.138
0.000,0.446,0.168,0.002,0.112
0.000,0.414,0.198,0.000,0.107
0.000,0.380,0.216,0.000,0.098
0.000,0.360,0.207,0.000,0.089
0.000,0.351,0.263,0.000,0.086
0.247,0.334,0.343,0.000,0.083
0.301,0.319,0.361,0.000,0.061
0.128,0.304,0.366,0.000,0.071
0.073,0.291,0.383,0.000,0.104
0.051,0.280,0.317,0.000,0.074
0.042,0.272,0.295,0.000,0.061
0.034,0.269,0.322,0.000,0.051
0.027,0.256,0.314,0.000,0.045
0.021,0.249,0.298,0.000,0.055
0.019,0.241,0.262,0.000,0.052
0.017,0.231,0.259,0.000,0.045
0.018,0.225,0.212,0.000,0.043
0.035,0.326,0.182,0.000,0.042
0.029,0.483,0.214,0.000,0.041
0.016,0.420,0.208,0.000,0.039
0.010,0.333,0.197,0.000,0.039
0.009,0.280,0.197,0.000,0.039
0.009,0.259,0.215,0.000,0.036
0.008,0.244,0.174,0.000,0.035
0.008,0.238,0.185,0.000,0.033
0.008,0.224,0.168,0.000,0.033
0.007,0.220,0.139,0.000,0.032
0.017,0.205,0.145,0.000,0.029
0.030,0.203,0.144,0.000,0.029
0.024,0.245,0.196,0.000,0.027
0.016,0.271,0.287,0.000,0.038
0.009,0.270,0.317,0.000,0.069
0.006,0.238,0.339,0.000,0.119
0.005,0.213,0.367,0.000,0.121
0.004,0.206,0.433,0.000,0.099
0.003,0.192,0.374,0.000,0.075
0.003,0.180,0.332,0.000,0.080
0.003,0.179,0.302,0.000,0.091
0.003,0.181,0.292,0.000,0.092
0.064,0.165,0.283,0.000,0.160
0.072,0.505,0.304,0.000,0.405
0.039,0.731,0.302,0.000,0.323
0.025,0.569,0.304,0.000,0.188
0.016,0.477,0.307,0.000,0.159
0.009,0.448,0.206,0.000,0.125
0.006,0.462,0.157,0.000,0.091
0.003,0.417,0.120,0.000,0.072
0.002,0.404,0.131,0.000,0.072
0.002,0.395,0.164,0.000,0.081
0.019,0.392,0.210,0.092,0.078
0.114,0.385,0.240,0.733,0.061
0.102,0.460,0.278,0.764,0.061
0.075,0.394,0.226,0.615,0.084
0.050,0.303,0.301,0.597,0.318
0.033,0.273,0.360,0.517,0.692
0.020,0.259,0.370,0.477,0.627
0.015,0.264,0.337,0.426,0.552
0.013,0.263,0.293,0.297,0.509
0.011,0.273,0.278,0.233,0.494
0.010,0.260,0.301,0.122,0.489
0.010,0.259,0.522,0.045,0.476
0.020,0.323,0.647,0.014,0.454
0.028,0.376,0.600,0.017,0.366
0.014,0.322,0.491,0.015,0.283
0.007,0.307,0.439,0.014,0.206
0.005,0.268,0.377,0.010,0.144
0.005,0.264,0.393,0.005,0.130
0.004,0.245,0.395,0.001,0.126
0.004,0.258,0.391,0.000,0.127
0.004,0.228,0.375,0.000,0.128
0.005,0.236,0.359,0.000,0.128
0.006,0.237,0.371,0.000,0.127
0.024,0.332,0.370,0.000,0.133
0.023,0.359,0.369,0.000,0.131
0.015,0.417,0.337,0.000,0.212
